,Datas,55470000
2161,1977-12-01,44.5
2162,1977-12-02,30.5
2163,1977-12-03,27.9
2164,1977-12-04,23.3
2165,1977-12-05,21.0
2166,1977-12-06,18.2
2167,1977-12-07,16.2
2168,1977-12-08,14.9
2169,1977-12-09,14.9
2170,1977-12-10,14.3
2171,1977-12-11,13.6
2172,1977-12-12,18.2
2173,1977-12-13,31.4
2174,1977-12-14,54.0
2175,1977-12-15,57.2
2176,1977-12-16,56.1
2177,1977-12-17,71.3
2178,1977-12-18,99.0
2179,1977-12-19,109.0
2180,1977-12-20,105.0
2181,1977-12-21,84.0
2182,1977-12-22,66.5
2183,1977-12-23,57.2
2184,1977-12-24,66.5
2185,1977-12-25,66.5
2186,1977-12-26,70.0
2187,1977-12-27,82.6
2188,1977-12-28,93.4
2189,1977-12-29,108.0
2190,1977-12-30,124.0
2191,1977-12-31,108.0
2192,1978-01-01,99.0
2193,1978-01-02,80.0
2194,1978-01-03,72.5
2195,1978-01-04,68.8
2196,1978-01-05,61.8
2197,1978-01-06,57.2
2198,1978-01-07,56.1
2199,1978-01-08,55.0
2200,1978-01-09,58.4
2201,1978-01-10,63.0
2202,1978-01-11,60.7
2203,1978-01-12,63.0
2204,1978-01-13,68.8
2205,1978-01-14,85.3
2206,1978-01-15,94.7
2207,1978-01-16,96.1
2208,1978-01-17,97.6
2209,1978-01-18,92.0
2210,1978-01-19,78.8
2211,1978-01-20,59.5
2212,1978-01-21,51.8
2213,1978-01-22,42.5
2214,1978-01-23,37.7
2215,1978-01-24,37.7
2216,1978-01-25,33.2
2217,1978-01-26,30.5
2218,1978-01-27,28.8
2219,1978-01-28,27.9
2220,1978-01-29,27.9
2221,1978-01-30,27.1
2222,1978-01-31,24.0
2223,1978-02-01,24.0
2224,1978-02-02,22.5
2225,1978-02-03,24.0
2226,1978-02-04,23.3
2227,1978-02-05,22.5
2228,1978-02-06,21.0
2229,1978-02-07,25.6
2230,1978-02-08,27.1
2231,1978-02-09,31.4
2232,1978-02-10,52.9
2233,1978-02-11,77.5
2234,1978-02-12,103.0
2235,1978-02-13,117.0
2236,1978-02-14,88.0
2237,1978-02-15,88.0
2238,1978-02-16,93.4
2239,1978-02-17,90.7
2240,1978-02-18,57.2
2241,1978-02-19,56.1
2242,1978-02-20,56.1
2243,1978-02-21,47.5
2244,1978-02-22,44.5
2245,1978-02-23,40.6
2246,1978-02-24,37.7
2247,1978-02-25,41.5
2248,1978-02-26,78.8
2249,1978-02-27,85.3
2250,1978-02-28,96.1
2251,1978-03-01,97.6
2252,1978-03-02,89.3
2253,1978-03-03,80.0
2254,1978-03-04,73.8
2255,1978-03-05,68.8
2256,1978-03-06,58.4
2257,1978-03-07,55.0
2258,1978-03-08,51.8
2259,1978-03-09,51.8
2260,1978-03-10,47.5
2261,1978-03-11,43.5
2262,1978-03-12,41.5
2263,1978-03-13,46.4
2264,1978-03-14,46.4
2265,1978-03-15,45.4
2266,1978-03-16,44.5
2267,1978-03-17,50.7
2268,1978-03-18,105.0
2269,1978-03-19,66.5
2270,1978-03-20,50.7
2271,1978-03-21,43.5
2272,1978-03-22,40.6
2273,1978-03-23,37.7
2274,1978-03-24,34.9
2275,1978-03-25,33.2
2276,1978-03-26,31.4
2277,1978-03-27,27.9
2278,1978-03-28,27.1
2279,1978-03-29,24.8
2280,1978-03-30,21.7
2281,1978-03-31,20.2
2282,1978-04-01,50.7
2283,1978-04-02,73.8
2284,1978-04-03,56.1
2285,1978-04-04,47.5
2286,1978-04-05,41.5
2287,1978-04-06,35.8
2288,1978-04-07,33.2
2289,1978-04-08,31.4
2290,1978-04-09,29.7
2291,1978-04-10,27.9
2292,1978-04-11,26.4
2293,1978-04-12,27.9
2294,1978-04-13,36.7
2295,1978-04-14,45.4
2296,1978-04-15,46.4
2297,1978-04-16,49.6
2298,1978-04-17,47.5
2299,1978-04-18,43.5
2300,1978-04-19,36.7
2301,1978-04-20,34.1
2302,1978-04-21,30.5
2303,1978-04-22,29.7
2304,1978-04-23,29.7
2305,1978-04-24,34.1
2306,1978-04-25,38.6
2307,1978-04-26,44.5
2308,1978-04-27,50.7
2309,1978-04-28,50.7
2310,1978-04-29,49.6
2311,1978-04-30,48.6
2312,1978-05-01,47.5
2313,1978-05-02,46.4
2314,1978-05-03,43.5
2315,1978-05-04,39.6
2316,1978-05-05,35.8
2317,1978-05-06,33.2
2318,1978-05-07,32.3
2319,1978-05-08,29.7
2320,1978-05-09,28.8
2321,1978-05-10,27.9
2322,1978-05-11,27.9
2323,1978-05-12,30.5
2324,1978-05-13,31.4
2325,1978-05-14,33.2
2326,1978-05-15,35.8
2327,1978-05-16,34.1
2328,1978-05-17,32.3
2329,1978-05-18,31.4
2330,1978-05-19,30.5
2331,1978-05-20,29.7
2332,1978-05-21,28.8
2333,1978-05-22,27.9
2334,1978-05-23,26.4
2335,1978-05-24,19.5
2336,1978-05-25,20.2
2337,1978-05-26,20.2
2338,1978-05-27,22.5
2339,1978-05-28,24.8
2340,1978-05-29,27.9
2341,1978-05-30,38.6
2342,1978-05-31,40.6
2343,1978-06-01,42.5
2344,1978-06-02,44.5
2345,1978-06-03,45.4
2346,1978-06-04,39.6
2347,1978-06-05,34.9
2348,1978-06-06,34.1
2349,1978-06-07,32.3
2350,1978-06-08,30.5
2351,1978-06-09,29.7
2352,1978-06-10,29.7
2353,1978-06-11,27.9
2354,1978-06-12,27.9
2355,1978-06-13,27.9
2356,1978-06-14,27.9
2357,1978-06-15,27.1
2358,1978-06-16,26.4
2359,1978-06-17,26.4
2360,1978-06-18,25.6
2361,1978-06-19,24.8
2362,1978-06-20,24.8
2363,1978-06-21,24.0
2364,1978-06-22,25.6
2365,1978-06-23,26.4
2366,1978-06-24,27.1
2367,1978-06-25,28.8
2368,1978-06-26,30.5
2369,1978-06-27,33.2
2370,1978-06-28,35.8
2371,1978-06-29,36.7
2372,1978-06-30,34.1
2373,1978-07-01,32.3
2374,1978-07-02,32.3
2375,1978-07-03,36.7
2376,1978-07-04,42.5
2377,1978-07-05,60.7
2378,1978-07-06,73.8
2379,1978-07-07,66.5
2380,1978-07-08,57.2
2381,1978-07-09,78.8
2382,1978-07-10,106.0
2383,1978-07-11,88.0
2384,1978-07-12,72.5
2385,1978-07-13,61.8
2386,1978-07-14,58.4
2387,1978-07-15,54.0
2388,1978-07-16,45.4
2389,1978-07-17,38.6
2390,1978-07-18,35.8
2391,1978-07-19,33.2
2392,1978-07-20,34.9
2393,1978-07-21,30.5
2394,1978-07-22,28.8
2395,1978-07-23,27.9
2396,1978-07-24,26.4
2397,1978-07-25,26.4
2398,1978-07-26,26.4
2399,1978-07-27,29.7
2400,1978-07-28,32.3
2401,1978-07-29,33.2
2402,1978-07-30,34.9
2403,1978-07-31,34.9
2404,1978-08-01,34.9
2405,1978-08-02,35.8
2406,1978-08-03,36.7
2407,1978-08-04,36.7
2408,1978-08-05,37.7
2409,1978-08-06,35.8
2410,1978-08-07,35.8
2411,1978-08-08,34.9
2412,1978-08-09,34.1
2413,1978-08-10,32.3
2414,1978-08-11,30.5
2415,1978-08-12,30.5
2416,1978-08-13,29.7
2417,1978-08-14,28.8
2418,1978-08-15,27.9
2419,1978-08-16,25.6
2420,1978-08-17,24.8
2421,1978-08-18,24.0
2422,1978-08-19,23.3
2423,1978-08-20,21.7
2424,1978-08-21,21.7
2425,1978-08-22,22.5
2426,1978-08-23,23.3
2427,1978-08-24,24.0
2428,1978-08-25,23.3
2429,1978-08-26,22.5
2430,1978-08-27,21.7
2431,1978-08-28,21.7
2432,1978-08-29,21.7
2433,1978-08-30,21.0
2434,1978-08-31,21.0
2435,1978-09-01,20.2
2436,1978-09-02,21.0
2437,1978-09-03,21.7
2438,1978-09-04,21.7
2439,1978-09-05,21.0
2440,1978-09-06,21.0
2441,1978-09-07,19.5
2442,1978-09-08,18.9
2443,1978-09-09,19.5
2444,1978-09-10,20.2
2445,1978-09-11,21.7
2446,1978-09-12,22.5
2447,1978-09-13,23.3
2448,1978-09-14,25.6
2449,1978-09-15,27.1
2450,1978-09-16,30.5
2451,1978-09-17,31.4
2452,1978-09-18,29.7
2453,1978-09-19,27.9
2454,1978-09-20,26.4
2455,1978-09-21,24.0
2456,1978-09-22,24.0
2457,1978-09-23,23.3
2458,1978-09-24,23.3
2459,1978-09-25,22.5
2460,1978-09-26,22.5
2461,1978-09-27,22.5
2462,1978-09-28,21.7
2463,1978-09-29,21.7
2464,1978-09-30,21.0
2465,1978-10-01,21.0
2466,1978-10-02,20.2
2467,1978-10-03,18.9
2468,1978-10-04,18.2
2469,1978-10-05,17.6
2470,1978-10-06,16.9
2471,1978-10-07,16.2
2472,1978-10-08,14.9
2473,1978-10-09,18.9
2474,1978-10-10,21.7
2475,1978-10-11,23.3
2476,1978-10-12,24.8
2477,1978-10-13,25.6
2478,1978-10-14,26.4
2479,1978-10-15,27.9
2480,1978-10-16,26.4
2481,1978-10-17,25.6
2482,1978-10-18,24.8
2483,1978-10-19,23.3
2484,1978-10-20,21.0
2485,1978-10-21,29.7
2486,1978-10-22,54.0
2487,1978-10-23,51.8
2488,1978-10-24,48.6
2489,1978-10-25,43.5
2490,1978-10-26,38.6
2491,1978-10-27,36.7
2492,1978-10-28,27.1
2493,1978-10-29,24.8
2494,1978-10-30,21.0
2495,1978-10-31,19.5
2496,1978-11-01,18.2
2497,1978-11-02,16.9
2498,1978-11-03,15.6
2499,1978-11-04,15.6
2500,1978-11-05,14.3
2501,1978-11-06,14.3
2502,1978-11-07,13.6
2503,1978-11-08,14.3
2504,1978-11-09,16.9
2505,1978-11-10,21.0
2506,1978-11-11,22.5
2507,1978-11-12,27.1
2508,1978-11-13,27.1
2509,1978-11-14,27.9
2510,1978-11-15,32.3
2511,1978-11-16,40.6
2512,1978-11-17,43.5
2513,1978-11-18,43.5
2514,1978-11-19,46.4
2515,1978-11-20,44.5
2516,1978-11-21,32.3
2517,1978-11-22,27.9
2518,1978-11-23,27.1
2519,1978-11-24,26.4
2520,1978-11-25,24.8
2521,1978-11-26,16.2
2522,1978-11-27,18.9
2523,1978-11-28,16.2
2524,1978-11-29,16.2
2525,1978-11-30,20.2
2526,1978-12-01,18.2
2527,1978-12-02,22.5
2528,1978-12-03,27.9
2529,1978-12-04,32.3
2530,1978-12-05,57.2
2531,1978-12-06,32.3
2532,1978-12-07,27.9
2533,1978-12-08,34.9
2534,1978-12-09,27.1
2535,1978-12-10,26.4
2536,1978-12-11,24.0
2537,1978-12-12,26.4
2538,1978-12-13,20.2
2539,1978-12-14,21.0
2540,1978-12-15,24.0
2541,1978-12-16,27.1
2542,1978-12-17,27.9
2543,1978-12-18,30.5
2544,1978-12-19,39.6
2545,1978-12-20,66.5
2546,1978-12-21,66.5
2547,1978-12-22,57.2
2548,1978-12-23,56.1
2549,1978-12-24,56.1
2550,1978-12-25,51.8
2551,1978-12-26,36.7
2552,1978-12-27,34.1
2553,1978-12-28,28.8
2554,1978-12-29,27.1
2555,1978-12-30,26.4
2556,1978-12-31,24.0
2557,1979-01-01,21.7
2558,1979-01-02,18.9
2559,1979-01-03,17.6
2560,1979-01-04,16.2
2561,1979-01-05,14.9
2562,1979-01-06,18.2
2563,1979-01-07,19.5
2564,1979-01-08,24.0
2565,1979-01-09,51.8
2566,1979-01-10,68.8
2567,1979-01-11,80.0
2568,1979-01-12,88.0
2569,1979-01-13,109.0
2570,1979-01-14,123.0
2571,1979-01-15,117.0
2572,1979-01-16,124.0
2573,1979-01-17,149.0
2574,1979-01-18,180.0
2575,1979-01-19,184.0
2576,1979-01-20,226.0
2577,1979-01-21,189.0
2578,1979-01-22,145.0
2579,1979-01-23,117.0
2580,1979-01-24,157.0
2581,1979-01-25,169.0
2582,1979-01-26,149.0
2583,1979-01-27,126.0
2584,1979-01-28,115.0
2585,1979-01-29,88.0
2586,1979-01-30,77.5
2587,1979-01-31,77.5
2588,1979-02-01,72.5
2589,1979-02-02,88.0
2590,1979-02-03,102.0
2591,1979-02-04,132.0
2592,1979-02-05,166.0
2593,1979-02-06,166.0
2594,1979-02-07,132.0
2595,1979-02-08,109.0
2596,1979-02-09,94.7
2597,1979-02-10,81.3
2598,1979-02-11,63.0
2599,1979-02-12,57.2
2600,1979-02-13,57.2
2601,1979-02-14,57.2
2602,1979-02-15,55.0
2603,1979-02-16,65.3
2604,1979-02-17,80.0
2605,1979-02-18,88.0
2606,1979-02-19,109.0
2607,1979-02-20,124.0
2608,1979-02-21,109.0
2609,1979-02-22,94.7
2610,1979-02-23,81.3
2611,1979-02-24,64.2
2612,1979-02-25,46.4
2613,1979-02-26,39.6
2614,1979-02-27,27.9
2615,1979-02-28,27.9
2616,1979-03-01,27.9
2617,1979-03-02,27.9
2618,1979-03-03,27.9
2619,1979-03-04,32.3
2620,1979-03-05,63.0
2621,1979-03-06,68.8
2622,1979-03-07,63.0
2623,1979-03-08,61.8
2624,1979-03-09,67.6
2625,1979-03-10,63.0
2626,1979-03-11,47.5
2627,1979-03-12,41.5
2628,1979-03-13,27.9
2629,1979-03-14,27.9
2630,1979-03-15,27.9
2631,1979-03-16,27.9
2632,1979-03-17,27.9
2633,1979-03-18,41.5
2634,1979-03-19,135.0
2635,1979-03-20,111.0
2636,1979-03-21,102.0
2637,1979-03-22,94.7
2638,1979-03-23,94.7
2639,1979-03-24,94.7
2640,1979-03-25,94.7
2641,1979-03-26,94.7
2642,1979-03-27,88.0
2643,1979-03-28,72.5
2644,1979-03-29,65.3
2645,1979-03-30,44.5
2646,1979-03-31,27.9
2647,1979-04-01,
2648,1979-04-02,
2649,1979-04-03,
2650,1979-04-04,
2651,1979-04-05,
2652,1979-04-06,
2653,1979-04-07,
2654,1979-04-08,
2655,1979-04-09,
2656,1979-04-10,
2657,1979-04-11,
2658,1979-04-12,
2659,1979-04-13,
2660,1979-04-14,
2661,1979-04-15,
2662,1979-04-16,
2663,1979-04-17,
2664,1979-04-18,
2665,1979-04-19,
2666,1979-04-20,
2667,1979-04-21,
2668,1979-04-22,
2669,1979-04-23,
2670,1979-04-24,
2671,1979-04-25,
2672,1979-04-26,
2673,1979-04-27,
2674,1979-04-28,
2675,1979-04-29,
2676,1979-04-30,
2677,1979-05-01,
2678,1979-05-02,
2679,1979-05-03,
2680,1979-05-04,
2681,1979-05-05,
2682,1979-05-06,
2683,1979-05-07,
2684,1979-05-08,
2685,1979-05-09,
2686,1979-05-10,
2687,1979-05-11,
2688,1979-05-12,
2689,1979-05-13,
2690,1979-05-14,
2691,1979-05-15,
2692,1979-05-16,
2693,1979-05-17,
2694,1979-05-18,
2695,1979-05-19,
2696,1979-05-20,
2697,1979-05-21,
2698,1979-05-22,
2699,1979-05-23,
2700,1979-05-24,
2701,1979-05-25,
2702,1979-05-26,
2703,1979-05-27,
2704,1979-05-28,
2705,1979-05-29,
2706,1979-05-30,
2707,1979-05-31,
2708,1979-06-01,
2709,1979-06-02,
2710,1979-06-03,
2711,1979-06-04,
2712,1979-06-05,
2713,1979-06-06,
2714,1979-06-07,
2715,1979-06-08,
2716,1979-06-09,
2717,1979-06-10,
2718,1979-06-11,
2719,1979-06-12,
2720,1979-06-13,
2721,1979-06-14,
2722,1979-06-15,
2723,1979-06-16,
2724,1979-06-17,
2725,1979-06-18,
2726,1979-06-19,
2727,1979-06-20,
2728,1979-06-21,
2729,1979-06-22,
2730,1979-06-23,
2731,1979-06-24,
2732,1979-06-25,
2733,1979-06-26,
2734,1979-06-27,
2735,1979-06-28,
2736,1979-06-29,
2737,1979-06-30,
2738,1979-07-01,
2739,1979-07-02,
2740,1979-07-03,
2741,1979-07-04,
2742,1979-07-05,
2743,1979-07-06,
2744,1979-07-07,
2745,1979-07-08,
2746,1979-07-09,
2747,1979-07-10,
2748,1979-07-11,
2749,1979-07-12,
2750,1979-07-13,
2751,1979-07-14,
2752,1979-07-15,
2753,1979-07-16,
2754,1979-07-17,
2755,1979-07-18,
2756,1979-07-19,
2757,1979-07-20,
2758,1979-07-21,
2759,1979-07-22,
2760,1979-07-23,
2761,1979-07-24,
2762,1979-07-25,
2763,1979-07-26,
2764,1979-07-27,
2765,1979-07-28,
2766,1979-07-29,
2767,1979-07-30,
2768,1979-07-31,
2769,1979-08-01,
2770,1979-08-02,
2771,1979-08-03,
2772,1979-08-04,
2773,1979-08-05,
2774,1979-08-06,
2775,1979-08-07,
2776,1979-08-08,
2777,1979-08-09,
2778,1979-08-10,
2779,1979-08-11,
2780,1979-08-12,
2781,1979-08-13,
2782,1979-08-14,
2783,1979-08-15,
2784,1979-08-16,
2785,1979-08-17,
2786,1979-08-18,
2787,1979-08-19,
2788,1979-08-20,
2789,1979-08-21,
2790,1979-08-22,
2791,1979-08-23,
2792,1979-08-24,
2793,1979-08-25,
2794,1979-08-26,
2795,1979-08-27,
2796,1979-08-28,
2797,1979-08-29,
2798,1979-08-30,
2799,1979-08-31,
2800,1979-09-01,
2801,1979-09-02,
2802,1979-09-03,
2803,1979-09-04,
2804,1979-09-05,
2805,1979-09-06,
2806,1979-09-07,
2807,1979-09-08,
2808,1979-09-09,
2809,1979-09-10,
2810,1979-09-11,
2811,1979-09-12,
2812,1979-09-13,
2813,1979-09-14,
2814,1979-09-15,
2815,1979-09-16,
2816,1979-09-17,
2817,1979-09-18,
2818,1979-09-19,
2819,1979-09-20,
2820,1979-09-21,
2821,1979-09-22,
2822,1979-09-23,
2823,1979-09-24,
2824,1979-09-25,
2825,1979-09-26,
2826,1979-09-27,
2827,1979-09-28,
2828,1979-09-29,
2829,1979-09-30,
2830,1979-10-01,23.3
2831,1979-10-02,21.7
2832,1979-10-03,20.2
2833,1979-10-04,19.5
2834,1979-10-05,18.2
2835,1979-10-06,17.6
2836,1979-10-07,17.6
2837,1979-10-08,16.9
2838,1979-10-09,16.9
2839,1979-10-10,15.6
2840,1979-10-11,14.9
2841,1979-10-12,16.2
2842,1979-10-13,17.6
2843,1979-10-14,19.5
2844,1979-10-15,21.0
2845,1979-10-16,22.5
2846,1979-10-17,24.0
2847,1979-10-18,49.6
2848,1979-10-19,63.0
2849,1979-10-20,117.0
2850,1979-10-21,149.0
2851,1979-10-22,155.0
2852,1979-10-23,152.0
2853,1979-10-24,117.0
2854,1979-10-25,88.0
2855,1979-10-26,80.0
2856,1979-10-27,73.8
2857,1979-10-28,67.6
2858,1979-10-29,64.2
2859,1979-10-30,36.7
2860,1979-10-31,34.1
2861,1979-11-01,27.9
2862,1979-11-02,27.9
2863,1979-11-03,27.1
2864,1979-11-04,27.1
2865,1979-11-05,27.1
2866,1979-11-06,26.4
2867,1979-11-07,27.9
2868,1979-11-08,27.9
2869,1979-11-09,27.9
2870,1979-11-10,27.9
2871,1979-11-11,33.2
2872,1979-11-12,34.1
2873,1979-11-13,29.7
2874,1979-11-14,27.9
2875,1979-11-15,27.1
2876,1979-11-16,27.1
2877,1979-11-17,26.4
2878,1979-11-18,24.8
2879,1979-11-19,23.3
2880,1979-11-20,21.7
2881,1979-11-21,20.2
2882,1979-11-22,18.9
2883,1979-11-23,18.2
2884,1979-11-24,19.5
2885,1979-11-25,18.9
2886,1979-11-26,21.0
2887,1979-11-27,24.0
2888,1979-11-28,26.4
2889,1979-11-29,30.5
2890,1979-11-30,41.5
2891,1979-12-01,51.8
2892,1979-12-02,44.5
2893,1979-12-03,36.7
2894,1979-12-04,32.3
2895,1979-12-05,31.4
2896,1979-12-06,27.9
2897,1979-12-07,27.9
2898,1979-12-08,27.9
2899,1979-12-09,27.9
2900,1979-12-10,29.7
2901,1979-12-11,31.4
2902,1979-12-12,28.8
2903,1979-12-13,27.9
2904,1979-12-14,26.4
2905,1979-12-15,24.8
2906,1979-12-16,21.7
2907,1979-12-17,19.5
2908,1979-12-18,17.6
2909,1979-12-19,16.2
2910,1979-12-20,14.9
2911,1979-12-21,13.1
2912,1979-12-22,14.3
2913,1979-12-23,16.9
2914,1979-12-24,18.9
2915,1979-12-25,20.2
2916,1979-12-26,21.7
2917,1979-12-27,24.0
2918,1979-12-28,26.4
2919,1979-12-29,27.9
2920,1979-12-30,34.9
2921,1979-12-31,31.4
2922,1980-01-01,27.1
2923,1980-01-02,32.3
2924,1980-01-03,49.6
2925,1980-01-04,46.4
2926,1980-01-05,44.5
2927,1980-01-06,39.6
2928,1980-01-07,36.7
2929,1980-01-08,40.6
2930,1980-01-09,43.5
2931,1980-01-10,45.4
2932,1980-01-11,45.4
2933,1980-01-12,43.5
2934,1980-01-13,45.4
2935,1980-01-14,47.5
2936,1980-01-15,52.9
2937,1980-01-16,57.2
2938,1980-01-17,46.4
2939,1980-01-18,45.4
2940,1980-01-19,44.5
2941,1980-01-20,42.5
2942,1980-01-21,41.5
2943,1980-01-22,37.7
2944,1980-01-23,22.5
2945,1980-01-24,20.2
2946,1980-01-25,18.2
2947,1980-01-26,18.9
2948,1980-01-27,24.8
2949,1980-01-28,27.1
2950,1980-01-29,32.3
2951,1980-01-30,44.5
2952,1980-01-31,68.8
2953,1980-02-01,66.5
2954,1980-02-02,64.2
2955,1980-02-03,68.8
2956,1980-02-04,94.7
2957,1980-02-05,140.0
2958,1980-02-06,208.0
2959,1980-02-07,149.0
2960,1980-02-08,109.0
2961,1980-02-09,75.0
2962,1980-02-10,63.0
2963,1980-02-11,51.8
2964,1980-02-12,46.4
2965,1980-02-13,36.7
2966,1980-02-14,30.5
2967,1980-02-15,27.9
2968,1980-02-16,30.5
2969,1980-02-17,36.7
2970,1980-02-18,27.9
2971,1980-02-19,36.7
2972,1980-02-20,41.5
2973,1980-02-21,36.7
2974,1980-02-22,41.5
2975,1980-02-23,43.5
2976,1980-02-24,46.4
2977,1980-02-25,39.6
2978,1980-02-26,32.3
2979,1980-02-27,30.5
2980,1980-02-28,28.8
2981,1980-02-29,28.8
2982,1980-03-01,30.5
2983,1980-03-02,34.1
2984,1980-03-03,39.6
2985,1980-03-04,43.5
2986,1980-03-05,45.4
2987,1980-03-06,48.6
2988,1980-03-07,47.5
2989,1980-03-08,39.6
2990,1980-03-09,32.3
2991,1980-03-10,31.4
2992,1980-03-11,27.9
2993,1980-03-12,27.9
2994,1980-03-13,25.6
2995,1980-03-14,23.3
2996,1980-03-15,21.7
2997,1980-03-16,21.7
2998,1980-03-17,21.7
2999,1980-03-18,
3000,1980-03-19,
3001,1980-03-20,
3002,1980-03-21,
3003,1980-03-22,
3004,1980-03-23,
3005,1980-03-24,
3006,1980-03-25,
3007,1980-03-26,
3008,1980-03-27,
3009,1980-03-28,
3010,1980-03-29,
3011,1980-03-30,
3012,1980-03-31,
